"GNC","50869","Military-Twix/Snickers Large Coffee Rack",4,0,0,0,"EA",29.5,23,14.75,21.18,1,1,1,"202409130216","20191014","B","Y"
"GNC","96367","Heavy Duty S hooks",1423,0,0,0,"PK",8,5.5,1,1.13,40,69,1.73,"202409130216","20141008","C","Y"
"GNC","56700","Halloween Bridge with POS Kit (2 pc.) WALMART ONLY",0,0,0,0,"EA",48,31,11,53,1,1,1,"202409130216","20180801","C","N"
"GNC","WC0336"," Hanging Label Holder",0,0,0,0,"PK",9,6,1,.02,700,700,1,"202409130216","20181212","C","Y"
"GNC","WC0515","Skittles/Starburst SS KD box w/Out of Stock message",100,0,0,0,"PK",7.5,6.25,2.125,1.25,8,480,60,"202409130216","20180508","C","Y"
"GNC","WC0483","Channel Strips - 4ft Dark Red",5,0,0,0,"CS",12,12,2,5,1,151,151,"202409130216","20170406","C","Y"
"GNC","56849","Starburst Gummies Sour Berries Peg Card (25/Pack)",111,0,0,0,"PK",6,4,.125,.15,325,650,2,"202409130216","20190130","C","Y"
"GNC","56868","KD BOX M&M Hazelnut Single",0,0,0,0,"PK",11.69,5.69,1.75,.93,10,600,60,"202409130216","20190226","C","Y"
"GNC","56870","KD Box Mega Pack 5 RAIN",0,0,0,0,"PK",4.94,3.375,1.75,.39,20,1600,80,"202409130216","20190226","C","Y"
"GNC","56866","KD BOX 3M Birthday Cake",0,0,0,0,"PK",10.69,7.75,1.75,.98,10,450,45,"202409130216","20190226","C","Y"
"GNC","56444","Walmart 4 Way Display-ship on pallet",19,0,0,0,"CS",61.5,49,49,305,1,1,1,"202409130216","20191217","C","Y"
"GNC","56776","7/9/14 FLX Rack POG STICKERS",165,0,0,0,"EA",14,3,1,0,375,3750,10,"202409130216","20210409","C","Y"
"GNC","56860","Creamy Snickers Header (1 Per)",0,0,0,0,"EA",30,6.5,.01,2,1,100,100,"202409130216","20190205","C","Y"
"GNC","56208","Albertsons Powerwing 2.1-ships on pallet",6,0,0,0,"CS",65.75,17.75,9.25,36,1,10,10,"202409130216","20191025","C","Y"
"GNC","56821","M&M Tablet Clip Strip (2 Per Case)",0,0,0,0,"CS",37,12.375,1.188,2,1,99,99,"202409130216","20190109","C","Y"
"GNC","56851","Flavor Vote 4 Way Dress Up Kit (1 set Per)",0,0,0,0,"CS",49,17,1,3,1,200,200,"202409130216","20191021","C","N"
"GNC","56947","Kind 6pk Ice Cream Merchandiser with pusher",0,0,0,0,"CS",21.75,12.875,9.438,7.15,1,24,24,"202409130216","20190522","C","Y"
"GNC","57102","Price Sticker 1 - 2.25  x 2.25 ",0,0,0,0,"EA",2.25,2.25,.1,.03,93,93,1,"202409130216","20191021","C","N"
"GNC","56952","Extra Refreshers 3 Tier Wire Pole Rack/Counter Unit",0,0,0,0,"CS",35.2,10.6,10.2,6.6,1,25,25,"202409130216","20190731","C","Y"
"GNC","57119","Ice Cream Cooler Bunker  Hooks for item#57006",0,0,0,0,"EA",8,1,1,.29,14,3024,216,"202409130216","20190731","C","Y"
"GNC","56880","Christmas Open Up the Holidays Stacked Presents  Tree  (1 Pe",0,0,0,0,"CS",45.313,40,1.75,10,1,24,24,"202409130216","20190828","C","Y"
"GNC","57025","Rite Aid Corrugate Pusher System (11 Per Case)",0,0,0,0,"CS",17.75,15.5,8,7,1,30,30,"202409130216","20190813","C","N"
"GNC","57108","Christmas Open Up the Holidays Dump Bin No Topper (1 Per Cas",0,0,0,0,"CS",31,29.375,1.563,6,1,31,31,"202409130216","20190822","C","Y"
"GNC","57004","Red  White & Blue Large Pop Up",0,0,0,0,"CS",49.5,29,3.75,17.5,1,10,10,"202409130216","20191021","C","N"
"GNC","57205","NASCAR Car Focal Point (1 Per Case)",0,0,0,0,"CS",48,30,9.063,30,1,4,4,"202409130216","20191210","C","Y"
"GNC","57276","Walmart 4 Way Dress Up Kit (Q1 2020)",0,0,0,0,"CS",52,9,9,9,1,116,116,"202409130216","20200127","C","Y"
"GNC","56980","Starburst Swirlers Hex Bin - Starburst - ( 1 Case )",0,0,0,0,"CS",41.375,7.5,2,7.5,1,21,21,"202409130216","20200221","C","Y"
"GNC","57386","Circle K Cooler Pusher 3 pack -Mars Ice Cream",0,0,0,0,"CS",18.75,9.625,3,3,1,40,40,"202409130216","20200331","C","Y"
"GNC","57085","Extra/5 Mega Pack Counter Rack 2.0",2,0,0,0,"CS",24,8.25,3.7,3.7,1,70,70,"202409130216","20200310","C","Y"
"GNC","57409","Hand Gloves Size X-Large (100/Pack)",18,0,0,0,"PK",9,5,2.5,1.7,10,600,60,"202409130216","20200410","C","Y"
"GNC","57092","MMX Lucas World Tailor Made Island",0,0,0,0,"CS",280,89,47,280,1,1,1,"202409130216","20191125","C","Y"
"GNC","57176","Circle K Superbowl Dump Bin",0,0,0,0,"CS",40.75,11,2.875,11,1,14,14,"202409130216","20191114","C","Y"
"GNC","56960","Superbowl Football Focal Point (1 Case)",0,0,0,0,"CS",48,22,5.375,22,1,11,11,"202409130216","20191116","C","Y"
"GNC","57165","Halloween BHOTB Mega House Test (1 Per Case)",0,0,0,0,"CS",270,48,34,270,1,1,1,"202409130216","20191126","C","Y"
"GNC","57151","Cobranded Mod Pod - Skittles/Starburst (20 Per Pack)",6990,0,0,0,"PK",16,13,1,.55,20,320,16,"202409130216","20200102","C","Y"
"GNC","57129","Twix Cookies and Creme Mod Pod (10 Pack)",0,0,0,0,"PK",1,1,1,.04,20,320,16,"202409130216","20191219","C","Y"
"GNC","56973","Orbit Relaunch Dangler (10 pack)",0,0,0,0,"PK",6,4.5,.1,.1,350,16800,48,"202409130216","20191204","C","Y"
"GNC","57279","Nascar Kyle Standee with Championship Lug On (1 Per Case)",0,0,0,0,"CS",38.375,4.2,1.125,4.2,1,37,37,"202409130216","20200114","C","N"
"GNC","57163","M&M Messages Dangler (10 Pack)",0,0,0,0,"PK",.1,.1,.1,.1,350,16800,48,"202409130216","20191209","C","Y"
"GNC","57479","Industrial Tape - 2 Mil  2  x 110 yds  Clear ",0,0,0,0,"EA",14,12,10,.28,36,36,1,"202409130216","20200828","C","Y"
"GNC","57456","7-11 Orbit Promo POP Update 134753 2/$2.22",0,0,0,0,"EA",16,10.25,6,0,2800,5600,2,"202409130216","20200831","C","Y"
"GNC","57333","Super Bowl Dangler - 10PK",0,0,0,0,"PK",1,1,1,.1,350,16800,48,"202409130216","20201031","C","Y"
"GNC","57428","CVS M&M Bowl Display",0,0,0,0,"CS",13.25,6.625,2.6,2.6,1,54,54,"202409130216","20201020","C","N"
"GNC","57334","Snickers Brownie Small Pop Up with Arch",0,0,0,0,"CS",48,36,8.5,36,1,5,5,"202409130216","20201106","C","Y"
"GNC","56994","Snickers NFL Dangler ( 10 pack)",0,0,0,0,"PK",6,4.5,.1,.1,350,16800,48,"202409130216","20200515","C","Y"
"GNC","57498","Innovation Knockdown Boxes - MM Classic Mix Share Size & MM",0,0,0,0,"PK",18,4,2.5,2,20,400,20,"202409130216","20201120","C","Y"
"GNC","57477","Superbowl 2021 - National Kit - with Pallet Skirt",0,0,0,0,"CS",33,10,3,10,1,11,11,"202409130216","20201125","C","Y"
"GNC","57439","2021 Performance Reward Brochures",0,0,0,0,"EA",11,8.75,.0625,.08,400,32000,80,"202409130216","20200720","C","Y"
"GNC","57395","Do Not Discard Display Attachment",6193,0,0,0,"PK",8,3,3,3,10,600,60,"202409130216","20210721","C","Y"
"GNC","57692","Walmart SNK DK ALM - OPF - 1C Direct (July/1PK) 1158155-1",0,0,0,0,"EA",30.375,20.1875,1.125,1.03,1,1,1,"202409130216","20210721","C","N"
"GNC","57671","Gum Currugated Power Wing",2536,0,0,0,"CS",27.25,5,4.125,5,1,30,30,"202409130216","20210730","C","Y"
"GNC","57718","Grocery Holiday End Cap Kit (1PK)",0,0,0,0,"CS",50,10,5,5,1,205,205,"202409130216","20210929","C","Y"
"GNC","57629","DECA Lane Blocker 2.0 Caddies (Set of 2)",0,0,0,0,"CS",17.25,7.69,6,6,1,24,24,"202409130216","20211012","C","Y"
"GNC","57565","= ||||en||48IN FET Gridwall Display w/18  Shelf ",6,0,0,0,"CS",55,48.5,46,55,1,8,8,"202409130216","20210205","C","Y"
"GNC","57569","SCO TRAY TOPPER",14,0,0,0,"CS",22.5,15,12.5,15,1,36,36,"202409130216","20210205","C","Y"
"GNC","57710","Counter Change Mat",0,0,0,0,"CS",26,14,8,26,1,45,45,"202409130216","20220328","C","Y"
"GNC","57521","Orbit Mega Counter Pod - Overlay ( 10Pk )",114,0,0,0,"PK",13,9,.1,.33,90,2880,32,"202409130216","20210412","C","Y"
"GNC","57592","36 Queuing Display Starter Kit 2 of 2order with 57568",20,0,0,0,"CS",62,49.5,17.5,6.2,10,40,4,"202409130216","20210219","C","Y"
"GNC","57541","LFSG Exotics Peg Cards (25)",0,0,0,0,"PK",9.25,7.25,1,.33,150,150,1,"202409130216","20210331","C","Y"
"GNC","57571","Halloween Counter Pod - Overlay - ( 10PK )",0,0,0,0,"PK",13,9.25,.05,.42,70,1750,25,"202409130216","20210415","C","Y"
"GNC","57667","Holiday Bridge 2021 - WM (1PK)",0,0,0,0,"CS",48,42,9.5,42,1,4,4,"202409130216","20211008","C","Y"
"GNC","57537","Albertson Endcap Dress Up Kit",0,0,0,0,"CS",48,2.5,1.88,2.5,1,68,68,"202409130216","20210809","C","Y"
"GNC","57536","Gummy Spinner",1311,0,0,0,"CS",24,16,13,13,1,12,12,"202409130216","20210604","C","Y"
"GNC","57633","Easter Small Pop Up - Jelly Bean - 1 Pack",0,0,0,0,"CS",48,9,3.188,9,1,26,26,"202409130216","20211229","C","Y"
"GNC","57572","Christmas Counter Pod - Overlay - ( 10PK )",0,0,0,0,"PK",13.5,9.5,.25,.42,50,1600,32,"202409130216","20211027","C","Y"
"GNC","57749","Albertson Summer End Cap Kits",0,0,0,0,"CS",48,2.5,1.88,2.5,1,68,68,"202409130216","20211210","C","Y"
"GNC","57754","Party City M&M Mini/Hubba Bubba Chute Power Wing 2PK",324,0,0,0,"CS",24,6,2,6,1,80,80,"202409130216","20211124","C","Y"
"GNC","57729","Twix Salted Caramel Sticker for 56422",2500,0,0,0,"PK",11.5,9,2.5,10,1,2500,2500,"202409130216","20211105","C","Y"
"GNC","57579","Superbowl Small Pop Up with Header - 1 Per Case",0,0,0,0,"CS",48,14,3.375,14,1,12,12,"202409130216","20211108","C","Y"
"GNC","57965","Bubble Wrap for 56046 - Self Check Out Display - Small",0,0,0,0,"EA",24,24,24,10,2,2,1,"202409130216","20230214","C","Y"
"GNC","58032","Halloween Hex Bin no Header  DG",0,0,0,0,"CS",31,6,1.563,6,1,31,31,"202409130216","20240103","C","N"
"GNC","57930","Sidekick Display (Updated Art)",394,0,0,0,"CS",62,26,8,26,1,12,12,"202409130216","20230109","C","Y"
"GNC","57988","HEB Day of the Dead",18,0,0,0,"CS",48,9,3.188,9,1,26,26,"202409130216","20230621","C","Y"
"GNC","58088","Walmart Q2 4 Way Panels 2024",922,0,0,0,"CS",52,30,3,30,1,90,90,"202409130216","20240509","C","Y"
"GNC","57884","Twix Cookie Dough Single KD Box (20PK)",0,0,0,0,"PK",11,5,3,1.25,8,352,44,"202409130216","20221013","C","Y"
"GNC","57978","PB Minis/Mega and Skittles Littles - Counter Pod Overlay 10P",73,0,0,0,"PK",13.5,9.5,1,.54,55,1760,32,"202409130216","20240105","C","Y"
"GNC","57929","Generic Counter Pod - 5PK",10373,0,0,0,"CS",14,1.875,1,1,1,252,252,"202409130216","20221116","C","Y"
"GNC","57792","M&M's Character EBA(Purple) - Counter Pod Overlay ( 10 Per C",3577,0,0,0,"PK",13.5,9.5,1,.59,50,1600,32,"202409130216","20221209","C","Y"
"GNC","58017","BJ's Halloween Pallet Skirts (4PK) - 4 Stickers",0,0,0,0,"CS",46,25,5,25,1,12,12,"202409130216","20230728","C","Y"
"GNC","57966","Concession Counter Peg Display",856,0,0,0,"CS",17,12.5,9.375,12.5,1,30,30,"202409130216","20231127","C","Y"
"GNC","57935","Kroger Purple 4 Way Small Panel",229,0,0,0,"CS",43,17,1,3,1,150,150,"202409130216","20230112","C","Y"
"GNC","57987","Custom Peg Extender",31,0,0,0,"CS",36.75,10.7,2.94,10.7,1,60,60,"202409130216","20231011","C","Y"
"GNC","57911","Replacement Labels for 6F 57394",4351,0,0,0,"EA",9,6,.5,.15,190,4560,24,"202409130216","20230109","C","Y"
"GNC","57932","Counter Character Pod  - New artwork",4157,0,0,0,"CS",15.75,7.875,1.09,1.09,1,84,84,"202409130216","20240214","C","Y"
"GNC","57805","Snicker/NFL - Helmet Counter Bowl with NFL Header ( 5 Per Ca",147,0,0,0,"CS",21.25,5,2.938,5,1,70,70,"202409130216","20230612","C","Y"
"GNC","57938","Mars Display-Case Ready Gum Spearmint",59561,0,0,0,"EA",11,3.5,.2,.07,225,6750,30,"202409130216","20221212","C","Y"
"GNC","57943","Halloween DRC Pallet Topper",469,0,0,0,"CS",45.875,10,2.875,10,1,17,17,"202409130216","20230602","C","Y"
"GNC","57945","Halloween Decorative Standee",622,0,0,0,"CS",24,1,1,1,1,88,88,"202409130216","20230609","C","Y"
"GNC","27804C","M&M - FREEZER BINS",260,0,0,0,"CS",16.75,6.75,6.25,1.83,1,112,112,"202409130216","20240806","A","Y"
"GNC","58101","Walmart Wave 4 4 Way Panels",0,0,0,0,"CS",52,30,3,30,1,90,90,"202409130216","20240527","C","N"
"GNC","58093","Self Check Out Display - Small (Full Pallet 56046)",4,0,0,1,"CS",370,63,48,370,1,1,1,"202409130216","20240412","C","N"
"GNC","50022","Suction Cups",90,0,0,0,"PK",8.5,6,2.5,.02,50,1200,24,"202409130216","20140813","C","Y"
"GNC","56338","Magnetic Cooler Rack",360,0,0,0,"CS",19,19,12.5,16.5,1,14,14,"202409130216","20191025","C","Y"
"GNC","56712","Walmart POS Signage- WEC",0,0,0,0,"CS",8.25,8.25,6.5,2,1,109,109,"202409130216","20180919","C","Y"
"GNC","52695","14F single FLX/12F share FLX/9F single FLX/7 single",56,0,0,0,"CS",17,16,10,6.5,1,39,39,"202409130216","20170202","A","Y"
"GNC","56648","Standard 4 way Mini",5,0,0,0,"CS",53,48,48,280,1,1,1,"202409130216","20180803","C","Y"
"GNC","WR0938","Channel Strips - 4ft Red",9,0,0,0,"CS",18.5,14.5,12.5,1,1,126,126,"202409130216","20180906","X","Y"
"GNC","WC0510","Eclipse Generic KD Box w/Out of Stock message",448,0,0,0,"PK",8.5,2.75,2.625,.6,10,800,80,"202409130216","20170307","C","Y"
"GNC","WD6894","4 Shelf Wire - Extra Long",149,0,0,0,"CS",48,40,10,30,1,6,6,"202409130216","20161118","X","Y"
"GNC","56869","KD BOX Snickers Salty & Sweet SS",0,0,0,0,"PK",10.69,6.125,1.75,.98,10,600,60,"202409130216","20190226","C","Y"
"GNC","56046","Self Check Out Display - Small",56,0,0,0,"CS",39,31,9,50.7,1,6,6,"202409130216","20240221","X","Y"
"GNC","09069BLUE","M&M Character  - Blue",27,0,0,0,"CS",35,22,19,32.2,1,4,4,"202409130216","20180404","C","Y"
"GNC","56948","M&M Balloons",0,0,0,0,"PK",22,19,.5,.05,100,1200,12,"202409130216","20190416","C","Y"
"GNC","56637","8 Tier Share - Hardware",518,0,0,0,"CS",25,19.3,14.125,31,1,4,4,"202409130216","20190121","C","Y"
"GNC","56166","Extra/Five(formerly Alert) Counter Unit",468,0,0,0,"CS",15.55,8.66,6.89,3.53,1,108,108,"202409130216","20230711","C","Y"
"GNC","56351","Dove Everyday Two Sided Floorstand (1 Per Case)",321,0,0,0,"CS",48,18.875,2.875,10,1,28,28,"202409130216","20190109","C","Y"
"GNC","56822","M&M Tablet Aisle Bump Out (2 Per)",0,0,0,0,"PK",30.75,21,14,.6,50,300,6,"202409130216","20190124","C","Y"
"GNC","56475","Lg Black Pallet Wrap with Tape - 195  Long x 6  Tall",1587,0,0,0,"PK",8,2,2,.34,16,960,60,"202409130216","20180226","C","Y"
"GNC","56740","TCG1979 Walmart PDQ Tray",0,0,0,0,"CS",48,35.875,2.25,9.5,1,18,18,"202409130216","20180926","C","Y"
"GNC","56654","Casey's Gum/Popcorn Display",50,0,0,0,"CS",24,9,7,7,1,25,25,"202409130216","20210611","C","Y"
"GNC","56837","Easter End Cap Dress Up Kit (1 Set Per)",0,0,0,0,"CS",31.688,22.938,2.313,10,1,38,38,"202409130216","20190606","C","N"
"GNC","56996","M&M Hazelnut Promo Kit( 1 Set Per Case)",0,0,0,0,"CS",40.375,29.25,23.938,10,1,1,1,"202409130216","20190627","C","Y"
"GNC","57050","Kind Peanut Butter Protein Dangler (10 Pack)",0,0,0,0,"PK",7.4375,5.1875,.01,.07,220,220,1,"202409130216","20190524","C","Y"
"GNC","57036","Snickers Summer Shelf Blades - Snickers",0,0,0,0,"PK",10,9,1.5,.5,10,220,22,"202409130216","20191021","C","N"
"GNC","57043","MMX Halloween Lucas World 4 Way Display US",0,0,0,0,"CS",48,16.875,9.875,30,1,8,8,"202409130216","20190802","C","N"
"GNC","57045","Skittles/Starburst/Lifesavers Hex Bin No Header (1 Per Case)",204,0,0,0,"CS",31,29.375,1.563,6,1,31,31,"202409130216","20190619","C","Y"
"GNC","57044","MMX Halloween 2019 Lucas World 4 Way Display MX",0,0,0,0,"CS",48,16.875,9.875,30,1,8,8,"202409130216","20190812","C","Y"
"GNC","57074","Kroger Giveaway Bags - Mixed Colors (240 Per Case)",0,0,0,0,"CS",22,15.5,12,17,1,24,24,"202409130216","20191217","C","Y"
"GNC","57408","Hand Gloves Size Large (100/Pack)",32,0,0,0,"PK",9,5,2.5,1.7,10,600,60,"202409130216","20200402","C","Y"
"GNC","56915","WL Petrey Peg Racks",49,0,0,0,"CS",49,2,1,1,1,50,50,"202409130216","20220112","C","Y"
"GNC","57226","Starburst Swirlers Share KD Innovation",0,0,0,0,"PK",9.75,8,2.5,2.03,8,256,32,"202409130216","20191126","C","Y"
"GNC","57220","M&M Mini Mega KD Innovation",0,0,0,0,"PK",10.1875,6.25,3,2,8,288,36,"202409130216","20191126","C","Y"
"GNC","57186","Peek a Boo Two Sided Floorstand",1371,0,0,0,"CS",48,10,2.875,10,1,28,28,"202409130216","20200102","C","Y"
"GNC","56958","Super Bowl Dangler ( 10 Pack )",0,0,0,0,"PK",6,4.5,.1,.15,220,1100,5,"202409130216","20191016","C","Y"
"GNC","56976","Skittles Dips Dangler 10 pack - Skittles ( 10 pack )",0,0,0,0,"PK",6,4.5,.1,.1,350,3150,9,"202409130216","20191203","C","Y"
"GNC","57065","Easter Small Pop Up (1 Per Case)",0,0,0,0,"CS",48,9,3.188,9,1,26,26,"202409130216","20191205","C","Y"
"GNC","57229","Superbowl National Kit - no Pallet Skirt",0,0,0,0,"CS",33,10,3,10,1,11,11,"202409130216","20191204","C","Y"
"GNC","57464","Q3 4 Way Refresh 2020",0,0,0,0,"CS",52,9,2,9,1,165,165,"202409130216","20200825","C","Y"
"GNC","57309","Snickers Brownie Small Pop Up",0,0,0,0,"CS",48,9,3.188,9,1,26,26,"202409130216","20201030","C","Y"
"GNC","57350","Super Bowl Small Pop Up with Header Card",0,0,0,0,"CS",48,14,3.375,14,1,12,12,"202409130216","20201106","C","Y"
"GNC","57393","Kind Bark IRC (100/Packs)",0,0,0,0,"PK",3,2,1,.16,31,31,1,"202409130216","20200508","C","Y"
"GNC","57359","Southwest Convenience 3 Tier Wire Rack",28,0,0,0,"CS",13.75,11.25,6,6,1,39,39,"202409130216","20200618","C","Y"
"GNC","57311","Snickers Brownie Counter Pod Overlays - 10PK",0,0,0,0,"PK",.1,.1,.1,.33,90,2880,32,"202409130216","20201207","C","Y"
"GNC","57472","Easter Counter Pod Overlay - 10PK",0,0,0,0,"PK",13,9,.1,.33,90,2880,32,"202409130216","20201207","C","Y"
"GNC","57485","Skittles Gummies Wild Berry Peg Card (25PK)",2040,0,0,0,"PK",6,4,1,.03,200,20000,100,"202409130216","20231204","C","Y"
"GNC","57452","Large Vinyl Gloves - 100/box",0,0,0,0,"PK",9,5,2.5,1.7,10,10,1,"202409130216","20200922","C","Y"
"GNC","57273","Micro Mart Vending Display Rack",0,0,0,0,"EA",33.3,14.1,11,20,1,12,12,"202409130216","20220715","C","Y"
"GNC","57780","Christmas Small Pop Up - Baking",258,0,0,0,"CS",48,9,3.188,9,1,26,26,"202409130216","20220922","C","Y"
"GNC","57624","Step Gum Counter Unit ( 2 Carton Capacity) 5 PK",10206,0,0,0,"PK",10,12,1,1,20,320,16,"202409130216","20220118","C","Y"
"GNC","57688","2022-E-Performance Rewards Brochure",0,0,0,0,"EA",11,8.5,.125,.18,175,9975,57,"202409130216","20210707","C","Y"
"GNC","57680","Q3 4 Way Refresh 2021",0,0,0,0,"EA",52,16,3,30,1,80,80,"202409130216","20210730","C","Y"
"GNC","57743","Halloween - Bridge - Grocery",0,0,0,0,"CS",48,42,9.5,42,1,4,4,"202409130216","20220609","C","Y"
"GNC","57508","Combos Small Pop Up",384,0,0,0,"CS",49,7,3,7,1,16,16,"202409130216","20210119","C","Y"
"GNC","57394","PRP 6F display",5405,0,0,0,"CS",20,17.75,15,20,1,36,36,"202409130216","20210120","C","Y"
"GNC","57567","= ||||en||48IN Gridwall Display W/24  Shelf ",15,0,0,0,"CS",56,48.5,46,56,1,8,8,"202409130216","20210205","C","Y"
"GNC","57568","36in Queuing Display Starter Kit box 1 of 2 order with 57592",20,0,0,0,"CS",62,49.5,17.5,62,1,4,4,"202409130216","20210219","C","Y"
"GNC","57611","Summer Moment - Small Pop up",0,0,0,0,"CS",48,9,3.188,9,1,26,26,"202409130216","20220228","C","Y"
"GNC","57531","Q1 2021 4 Way Refresh",0,0,0,0,"CS",52,9,2,9,1,159,159,"202409130216","20210212","C","Y"
"GNC","57315","M&M's Mix Large Pop Up",0,0,0,0,"CS",49.5,17.5,3.75,17.5,1,11,11,"202409130216","20210216","C","Y"
"GNC","57318","Skittles Gummies Core Hex Bin with Greeter",49,0,0,0,"CS",45.375,8,2,8,1,21,21,"202409130216","20210303","C","Y"
"GNC","57811","Halloween Hex Bin No Header - CVS",132,0,0,0,"CS",31,6,1.563,6,1,31,31,"202409130216","20220513","C","Y"
"GNC","57838","4PK Clips for 56083",0,0,0,0,"PK",6,4,1,.1,100,1000,10,"202409130216","20220516","C","Y"
"GNC","57653","7-Eleven Standard 2 for $3 POS",0,0,0,0,"PK",12,2.265,.01,.01,145,3045,21,"202409130216","20210520","C","Y"
"GNC","57652","7-Eleven King Size 2 for $4 POS",0,0,0,0,"PK",12,2.265,.01,.01,145,3045,21,"202409130216","20210520","C","Y"
"GNC","57651","7-Eleven Gum Singles 2 for $3 POS",0,0,0,0,"PK",12,2.265,.01,.01,145,4640,32,"202409130216","20210520","C","Y"
"GNC","57716","PPE Cut Glove Pair - Kyorene Pro - Medium size",187,0,0,0,"EA",9.3,3.4,.25,.1,50,1250,25,"202409130216","20230629","C","Y"
"GNC","57674","FLX Rack Stickers for 13F Share",1831,0,0,0,"EA",17,11,.04,.08,300,600,2,"202409130216","20210714","C","Y"
"GNC","57757","Skittles Summer - Counter Pod Overlay (10PK)",0,0,0,0,"PK",15,12,12,.42,70,2240,32,"202409130216","20220309","C","Y"
